Authors,Author(s) ID,Year,Source title,Link,EID
"Buking S., Saetear P., Tiyapongpattana W., Uraisin K., Wilairat P., Nacapricha D., Ratanawimarnwong N.","57200607751;34968577600;24179263500;10938793800;55399307100;6603360481;7801572946;",2018,"Analytical Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041840212&doi=10.2116%2fanalsci.34.83&partnerID=40&md5=1b3b3795c4113c0da9065719e18ce85a",2-s2.0-85041840212
"Hofstetter C., Maitre M., Beavis A., Roux C.P., Weyermann C., Gassner A.-L.","57194699623;57192155063;7007045269;7202017940;23978745200;24764836500;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021701602&doi=10.1016%2fj.forsciint.2017.06.013&partnerID=40&md5=6228f33bb426e951f7a721a666177d41",2-s2.0-85021701602
"Lucena M.A.M., Oliveira M.F.L., Arouca A.M., Talhavini M., Ferreira E.A., Alves S., Veiga-Souza F.H., Weber I.T.","7005609500;57193237482;55171878200;6602405849;36631865100;35516899500;57193239850;7102280478;",2017,"ACS Applied Materials and Interfaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011965267&doi=10.1021%2facsami.6b13474&partnerID=40&md5=bb06e58ef27ae0ba639470a0e9c6edfd",2-s2.0-85011965267
"Costa R.A., Motta L.C., Destefani C.A., Rodrigues R.R.T., do Espírito Santo K.S., Aquije G.M.F.V., Boldrini R., Athayde G.P.B., Dias M.T.W.D.C., Romão W.","56825047100;56179616200;56086468100;56949906300;57190277852;56075083100;57190273371;56587845000;57190282453;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978924571&doi=10.1016%2fj.microc.2016.07.017&partnerID=40&md5=9f19bb6bc33f7fce74b6392b8339db58",2-s2.0-84978924571
"Destefani C.A., Motta L.C., Costa R.A., Macrino C.J., Bassane J.F.P., Filho J.F.A., Silva E.M., Greco S.J., Carneiro M.T.W.D., Endringer D.C., Romão W.","56086468100;56179616200;56825047100;56179775600;56104812200;56179799700;56179889800;15820645600;35785829700;6504021577;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941093749&doi=10.1016%2fj.microc.2015.08.021&partnerID=40&md5=6685306756296e53600f87eca7858b96",2-s2.0-84941093749
"Vanini G., Souza M.O., Carneiro M.T.W.D., Filgueiras P.R., Bruns R.E., Romão W.","55806202000;57196502054;35785829700;36052984700;35598380000;57198083811;",2015,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921983177&doi=10.1016%2fj.microc.2015.01.003&partnerID=40&md5=d0d578d370d25506682d3466c1bb26b5",2-s2.0-84921983177
"Motta L.C., Vanini G., Chamoun C.A., Costa R.A., Vaz B.G., Costa H.B., Bassane J.F.P., Carneiro M.T.W.D., Romão W.","56179616200;55806202000;56986404700;56825047100;57209170765;56184237700;56104812200;35785829700;57198083811;",2015,"Journal of Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948808671&doi=10.1155%2f2015%2f737913&partnerID=40&md5=545d269447851c05a458e0f5da292c9b",2-s2.0-84948808671
"Vanini G., Destefani C.A., Merlo B.B., Carneiro M.T.W.D., Filgueiras P.R., Poppi R.J., Romão W.","55806202000;56086468100;56085928600;35785829700;36052984700;7004573622;57198083811;",2015,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905841663&doi=10.1016%2fj.microc.2014.07.016&partnerID=40&md5=78e3a7f8e005ae65c5badd7d21ae7dcf",2-s2.0-84905841663
"Carter S., Fisher A., Garcia R., Gibson B., Lancaster S., Marshall J., Whiteside I.","57209592825;56447781800;57198241392;56385052500;15132451300;7404859054;57191778867;",2015,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945274845&doi=10.1039%2fc5ja90045j&partnerID=40&md5=3e492e93b3226b46be730ba4e54c0a6e",2-s2.0-84945274845
"Destefani C.A., Motta L.C., Vanini G., Souza L.M., Filho J.F.A., Macrino C.J., Silva E.M., Greco S.J., Endringer D.C., Romão W.","56086468100;56179616200;55806202000;56180791200;56179799700;56179775600;56179889800;15820645600;6504021577;57198083811;",2014,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901405005&doi=10.1016%2fj.microc.2014.05.009&partnerID=40&md5=c86295d2dcaa5be5ae81d8412bae9c85",2-s2.0-84901405005
