Authors,Author(s) ID,Year,Source title,Link,EID
"Lennert E., Bridge C.M.","57203970520;8280539200;",2019,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061789120&doi=10.1016%2fj.forc.2019.100148&partnerID=40&md5=453774b0b7a64b4319e289c4cfb88489",2-s2.0-85061789120
"González-Méndez R., Mayhew C.A.","55939326500;7006256710;",2019,"Journal of the American Society for Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064190535&doi=10.1007%2fs13361-018-02130-1&partnerID=40&md5=041a46c890850d7bbf958f0c6b2265ba",2-s2.0-85064190535
"Pyl C.V., Ovide O., Ho M., Yuksel B., Trejos T.","57205271399;57205272604;57205271889;35744398700;6507011064;",2019,"Spectrochimica Acta - Part B Atomic Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059342135&doi=10.1016%2fj.sab.2018.12.010&partnerID=40&md5=12e72179035becdc8a65d5e49313fc61",2-s2.0-85059342135
"Lennert E., Bridge C.","57203970520;8280539200;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053846836&doi=10.1016%2fj.forsciint.2018.09.003&partnerID=40&md5=9b1fa1296174b09985b7eabca2538df5",2-s2.0-85053846836
"Dong W.-J., Zhao H.-A., Geng G.-H., Li M.-R.","57200321835;7404778857;57200322567;57200323462;",2017,"Hanneng Cailiao/Chinese Journal of Energetic Materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040821541&doi=10.11943%2fj.issn.1006-9941.2017.12.008&partnerID=40&md5=bda33370ff9b30c5e4245eccff0f7f75",2-s2.0-85040821541
"Álvarez Á., Yáñez J., Contreras D., Saavedra R., Sáez P., Amarasiriwardena D.","57196151489;10144457000;7006727169;55760909900;54780700600;55394350000;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032009497&doi=10.1016%2fj.forsciint.2017.09.018&partnerID=40&md5=883465e744795b18981eee4dca206471",2-s2.0-85032009497
"Li F., Tice J., Musselman B.D., Hall A.B.","57191248516;25958770300;6701338758;54890487000;",2016,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992608951&doi=10.1016%2fj.scijus.2016.06.001&partnerID=40&md5=6124ed79d909909303bc3869372de47b",2-s2.0-84992608951
"López-López M., Merk V., García-Ruiz C., Kneipp J.","36614422500;55845802800;35271820400;8350232400;",2016,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027955890&doi=10.1007%2fs00216-016-9591-z&partnerID=40&md5=d63cb3970fed79dbe020fc8ffb88edff",2-s2.0-85027955890
"Gallidabino M., Romolo F.S., Weyermann C.","36135414600;6508292376;23978745200;",2015,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940559623&doi=10.1007%2fs00216-015-8874-0&partnerID=40&md5=1fe87bb0ef9f7700ee077fba8fabdb21",2-s2.0-84940559623
"Pereira E., Cáceres C., Rivera F., Rivas B., Sáez P.","7202834279;39560917400;57198414562;7102103268;54780700600;",2015,"Journal of the Chilean Chemical Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920749645&partnerID=40&md5=411dc37f6e8f60ff94238d9986b26b6c",2-s2.0-84920749645
