Authors,Author(s) ID,Year,Source title,Link,EID
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Álvarez Á., Yáñez J., Contreras D., Saavedra R., Sáez P., Amarasiriwardena D.","57196151489;10144457000;7006727169;55760909900;54780700600;55394350000;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032009497&doi=10.1016%2fj.forsciint.2017.09.018&partnerID=40&md5=883465e744795b18981eee4dca206471",2-s2.0-85032009497
"Erickson J.S., Shriver-Lake L.C., Zabetakis D., Stenger D.A., Trammell S.A.","7201961675;6701817072;6602281924;7007103945;6603726119;",2017,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026809414&doi=10.3390%2fs17081769&partnerID=40&md5=b67ab2ab4135b5e70712f5976500e7f7",2-s2.0-85026809414
"Wang J., O'Mahony A.M.","7701314455;24344377800;",2016,"Forensic Science: A Multidisciplinary Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017475276&doi=10.1002%2f9783527693535.ch6&partnerID=40&md5=83b554e500090e149cc819922e4e3417",2-s2.0-85017475276
"Górski ., Sordoń W., Ciepiela F., Kubiak W.W., Jakubowska M.","55936382500;56811528000;35222944200;35619386000;57188533910;",2016,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940525556&doi=10.1016%2fj.talanta.2015.08.027&partnerID=40&md5=1f5d1d8626e3c225c17ca53518ea15c9",2-s2.0-84940525556
"Caramit R.P., Lucca B.G., SouzaFerreira V., AbarzaMunoz R.A., Richter E.M., da Silva R.A.B.","55295818400;35956524400;56465111600;56465061700;13309480600;35387683300;",2015,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931573972&doi=10.1002%2felan.201400454&partnerID=40&md5=c174d29344a943bb5490d2935f4fc4d7",2-s2.0-84931573972
"Omahony A.M., Samek I.A., Sattayasamitsathit S., Wang J.","36125270700;55347843200;35750521000;7701314455;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906278116&doi=10.1021%2fac5016112&partnerID=40&md5=e9ff6d6e729a80600f5bbce4f02b85c3",2-s2.0-84906278116
"Bueno J., Lednev I.K.","55220519700;7004549899;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897559178&doi=10.1021%2fac4036718&partnerID=40&md5=0c466a461c7fe11c8a9c664df31a3d32",2-s2.0-84897559178
"Bueno J., Lednev I.K.","55220519700;7004549899;",2013,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886773728&doi=10.1039%2fc3ay40721g&partnerID=40&md5=5e56dee16d848cfc0317c61de97e15a0",2-s2.0-84886773728
"O'Mahony A.M., Wang J.","24344377800;7701314455;",2013,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879017775&doi=10.1002%2felan.201300054&partnerID=40&md5=022ce9b1ca276f3d0f0b98f998b6f470",2-s2.0-84879017775
