Authors,Author(s) ID,Year,Source title,Link,EID
"Felsmann M.Z., Gogulski M.","6603111327;57028455800;",2018,"Medycyna Weterynaryjna","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049595738&doi=10.21521%2fmw.6014&partnerID=40&md5=c7d7b09ed2a0a380e00e5e4965820374",2-s2.0-85049595738
"Montoriol R., Guilbeau-Frugier C., Chantalat E., Roumiguié M., Delisle M.-B., Payré B., Telmon N., Savall F.","57194399704;15058952700;56481715100;36132123800;7101783002;6506777685;7005327959;55573987300;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019844743&doi=10.1007%2fs00414-017-1608-4&partnerID=40&md5=1b3e63f768f6af0b23d7482c63f95cc8",2-s2.0-85019844743
"Vanini G., Souza R.M., Destefani C.A., Merlo B.B., Piorotti T.M., de Castro E.V.R., Carneiro M.T.W.D., Romão W.","55806202000;56085985400;56086468100;56085928600;56085038000;7006005533;35785829700;57198083811;",2014,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896950936&doi=10.1016%2fj.microc.2014.03.003&partnerID=40&md5=dfe2cf776f7f85cb68827a17252a3a42",2-s2.0-84896950936
"Destefani C.A., Motta L.C., Vanini G., Souza L.M., Filho J.F.A., Macrino C.J., Silva E.M., Greco S.J., Endringer D.C., Romão W.","56086468100;56179616200;55806202000;56180791200;56179799700;56179775600;56179889800;15820645600;6504021577;57198083811;",2014,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901405005&doi=10.1016%2fj.microc.2014.05.009&partnerID=40&md5=c86295d2dcaa5be5ae81d8412bae9c85",2-s2.0-84901405005
"French J., Morgan R., Davy J.","37037238900;57194780985;22936802500;",2014,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890434537&doi=10.1002%2fxrs.2498&partnerID=40&md5=9717e698531f43cd54ba03a41b7a0e43",2-s2.0-84890434537
"Hu S., Liu C., Wen J., Dai W., Wang S., Su H., Zhao J.","23985423300;56937576100;37162527000;37161185100;37162529900;55568124800;55329227800;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875626764&doi=10.1016%2fj.forsciint.2013.01.010&partnerID=40&md5=e626a84cb33abf886c683491307661e6",2-s2.0-84875626764
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Schwoeble A.J., Strohmeier B.R., Piasecki J.D.","6507999564;6603730593;35086690100;",2010,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954507849&doi=10.1117%2f12.863906&partnerID=40&md5=4fef78dae5ca24a14946dbde22bb788c",2-s2.0-77954507849
"Biedermann A., Bozza S., Taroni F.","7004542967;56252989000;57203030918;",2009,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549091691&doi=10.1016%2fj.forsciint.2009.06.004&partnerID=40&md5=cb7b401511f441a7d9256164eec42b37",2-s2.0-69549091691
"Cakir I., Uner H.B.","6603162252;6601985132;",2007,"AIP Conference Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547397455&doi=10.1063%2f1.2733228&partnerID=40&md5=a717126e8e1751abdbb6112837d89da9",2-s2.0-34547397455
"De Donato A., Gutz I.G.R.","6505788491;7003646990;",2005,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444433491&doi=10.1002%2felan.200303048&partnerID=40&md5=aa44ac383403f05e83f5ef823768ce75",2-s2.0-20444433491
