Authors,Author(s) ID,Year,Source title,Link,EID
"Kamphausen T., Janßen K., Banaschak S., Rothschild M.A.","35188982400;55992436100;6701759103;7201381947;",2019,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060395843&doi=10.1007%2fs00414-018-1816-6&partnerID=40&md5=8f752cd8449b929cc1966e7fa57e7f20",2-s2.0-85060395843
"Binder S., Banaschak S., Beike J., Rothschild M.A., Kamphausen T.","57202860831;6701759103;8358662700;7201381947;35188982400;",2018,"Rechtsmedizin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054169544&doi=10.1007%2fs00194-018-0248-4&partnerID=40&md5=f005528dbbe338b87e71d235e711b61a",2-s2.0-85054169544
"Kamphausen T., Althaus L., Küpper U., Rothschild M.A., Bajanowski T.","35188982400;7004101619;55347341300;7201381947;56254306100;",2014,"Rechtsmedizin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914698603&doi=10.1007%2fs00194-014-0981-2&partnerID=40&md5=a3cfc7680f9c7da97a3ac734a9d951a1",2-s2.0-84914698603
"Karger B.","15044713800;",2010,"Rechtsmedizin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027948164&doi=10.1007%2fS00194-010-0657-5&partnerID=40&md5=6c8cb34ed1f60c713cb1f2b00e12e0d1",2-s2.0-85027948164
"Durak D., Fedakar R., Türkmen N.","56700124800;8725968900;8715251700;",2006,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645240583&doi=10.1111%2fj.1556-4029.2005.00018.x&partnerID=40&md5=acac3d148a4ab0afad389e065e524dbd",2-s2.0-33645240583
"Vittes K.A., Sorenson S.B.","6507438340;7006757985;",2005,"Health Education and Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28444449792&doi=10.1177%2f1090198105276966&partnerID=40&md5=2078ec16d8183b54deb3da7c73c8e3af",2-s2.0-28444449792
"Pollak S., Rothschild M.A.","7103341767;7201381947;",2004,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544354960&doi=10.1016%2fj.forsciint.2004.04.054&partnerID=40&md5=4773b039f6ec430469f7bf14df2a5e33",2-s2.0-4544354960
"Karger B., Billeb E., Koops E., Brinkmann B.","15044713800;6506302427;7003348189;7103117269;",2002,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036919905&partnerID=40&md5=6021ca7d58b13910e46200727ce30324",2-s2.0-0036919905
"Golomb B.A., Tenkanen L., Alikoski T., Niskanen T., Manninen V., Huttunen M., Mednick S.A.","6603905872;7004166803;6507280779;7004689032;7005723706;35217924900;7005535243;",2002,"Journal of Clinical Epidemiology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036698051&doi=10.1016%2fS0895-4356%2802%2900407-9&partnerID=40&md5=25c1dcede664f1e955f31d97b9c1f2b9",2-s2.0-0036698051
"Von Hartwig D.","57209939799;",2000,"European Journal of Wildlife Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53949115059&partnerID=40&md5=35b54f8fff281a549ee093731c204681",2-s2.0-53949115059
"Hartwig D.","7004276102;",2000,"Zeitschrift fur Jagdwissenschaft","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343458041&partnerID=40&md5=abb23607399edcab706146cc599d1eef",2-s2.0-0343458041
"Hartwig D.","7004276102;",2000,"Archiv fur Kriminologie","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033797056&partnerID=40&md5=a65e9f2fbef64de310d4ba4d2717e503",2-s2.0-0033797056
"Karger B., Kersting C., Brinkmann B.","15044713800;6603499758;7103117269;",1997,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030750161&doi=10.1007%2fs004140050035&partnerID=40&md5=98d5d90b797f3a2576750b3e65f84aff",2-s2.0-0030750161
"Karger B., DuChesne A.","15044713800;16179628500;",1997,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030799593&doi=10.1007%2fBF02441024&partnerID=40&md5=505851330af5c5614498f5fbf013c4d6",2-s2.0-0030799593
"Karger B., Wissmann F., Gerlach D., Brinkmann B.","15044713800;8074363700;7005788504;7103117269;",1996,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030000659&doi=10.1007%2fBF01369820&partnerID=40&md5=27a4dd2061c4966d482e0ef999ef22b6",2-s2.0-0030000659
