Authors,Author(s) ID,Year,Source title,Link,EID
"Pauk V., Lemr K.","55812156200;7003444191;",2018,"Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045665429&doi=10.1016%2fj.jchromb.2018.04.015&partnerID=40&md5=e45d202354406d49af24028734d45897",2-s2.0-85045665429
"Leghissa A., Hildenbrand Z.L., Schug K.A.","57195217792;36458431600;6602817620;",2018,"Journal of Separation Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038000510&doi=10.1002%2fjssc.201701003&partnerID=40&md5=27bd878fa2348fef79fde8b596acbdcc",2-s2.0-85038000510
"Peters F.T., Wissenbach D.K., Busardò F.P., Marchei E., Pichini S.","7102126184;8836335200;55931641600;6506903572;7006708779;",2017,"Current Pharmaceutical Design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029808176&doi=10.2174%2f1381612823666170622113331&partnerID=40&md5=11e5a66d6f892764c4d2443ef80de6a8",2-s2.0-85029808176
"Dear G.J., McEwen A.","7006504836;36832330800;",2016,"Metabolite Safety in Drug Development","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984851064&doi=10.1002%2f9781118949689.ch3&partnerID=40&md5=48dbafc99a296b0e2e94ae453146916d",2-s2.0-84984851064
"Vyavaharkar R.Y., Mangaonkar S.S.","55515135800;57035310500;",2016,"International Journal of Pharmacy and Pharmaceutical Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952895562&partnerID=40&md5=97bd0e97de48cf7d459a5f5867629667",2-s2.0-84952895562
"Geryk R., Švidrnoch M., Přibylka A., Kalíková K., Maier V., Tesařová E.","55599650200;35489220200;55639780500;14050108600;8674428400;7003610496;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937909461&doi=10.1039%2fc5ay01107h&partnerID=40&md5=3e9c88b6a6961ae9cdd07697b29a5b96",2-s2.0-84937909461
"Pradhan V., Moghal M.M., Ladniya V., Fatema S.","55390585600;57021595000;56736913900;56672898600;",2015,"Research Journal of Pharmaceutical, Biological and Chemical Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937880362&partnerID=40&md5=a2f44bb9c2e04aa9b1498b464a4b1499",2-s2.0-84937880362
"Barnes B.B., Snow N.H.","53063192200;7006542479;",2012,"Comprehensive Sampling and Sample Preparation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883943133&doi=10.1016%2fB978-0-12-381373-2.00119-8&partnerID=40&md5=eab5d5224479895f2fe9e26886ce1fb2",2-s2.0-84883943133
"Wang Y., Tan W., Liu C., Fang Y.","54401849000;57192703543;7409785637;56181990300;",2012,"Advanced Materials Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80155126604&doi=10.4028%2fwww.scientific.net%2fAMR.347-353.504&partnerID=40&md5=b21b595386d0a1934182adf1cf7f5751",2-s2.0-80155126604
"Sovovà H., Stateva R.P.","7003330343;7004620097;",2011,"Reviews in Chemical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955240796&doi=10.1515%2fREVCE.2011.002&partnerID=40&md5=ac422f13c8d3fb3c19d80b47f845ff7b",2-s2.0-82955240796
