Authors,Author(s) ID,Year,Source title,Link,EID
"Feider C.L., Krieger A., Dehoog R.J., Eberlin L.S.","57151315600;57205566614;57195572747;14019519600;",2019,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063076108&doi=10.1021%2facs.analchem.9b00807&partnerID=40&md5=51df0ac81b91aa986dddf8ba805e0f01",2-s2.0-85063076108
"Forbes T.P., Szakal C.","22955635800;6602447194;",2019,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058528436&doi=10.1039%2fc8an01716f&partnerID=40&md5=1120e8739963c7b772fa5135499c4357",2-s2.0-85058528436
"Forbes T.P., Verkouteren J.R.","22955635800;6603136518;",2019,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059618857&doi=10.1021%2facs.analchem.8b04624&partnerID=40&md5=9f10bbdd011860ac798d190801272a1b",2-s2.0-85059618857
"Mistek E., Fikiet M.A., Khandasammy S.R., Lednev I.K.","56730868900;57200879408;57200881474;7004549899;",2019,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058070129&doi=10.1021%2facs.analchem.8b04704&partnerID=40&md5=0a5b18ba0f6eed40f911fa3dc212a4aa",2-s2.0-85058070129
"Forbes T.P., Sisco E., Staymates M.","22955635800;55761521300;16029698700;",2018,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046540793&doi=10.1021%2facs.analchem.8b01037&partnerID=40&md5=61fd524af21885b43075fa83dc66aa07",2-s2.0-85046540793
"Forbes T.P., Sisco E.","22955635800;55761521300;",2018,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046290461&doi=10.1039%2fc7an02066j&partnerID=40&md5=e6216d5d525fcc6b8ad97002734d646e",2-s2.0-85046290461
"Kou W., Zhang H., Bibi A., Ke M., Han J., Xiong J., Su R., Liang D.","57195197709;56928050500;55660432700;57195199886;55447796800;57202189849;26636703700;36158497800;",2018,"RSC Advances","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047384066&doi=10.1039%2fc8ra01837e&partnerID=40&md5=1d4800601513c6223606a27bb5156e7c",2-s2.0-85047384066
"Zhang H., Kou W., Bibi A., Jia Q., Su R., Chen H., Huang K.","56928050500;57195197709;55660432700;7102029243;26636703700;35232659200;7403187763;",2017,"Scientific Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033373479&doi=10.1038%2fs41598-017-15202-1&partnerID=40&md5=f869b03042adb2efaa584101f6dc049c",2-s2.0-85033373479
"Carter S., Fisher A., Gibson B., Marshall J., Russell B., Whiteside I.","57209592825;56447781800;56385052500;7404859054;56347549900;57191778867;",2017,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032806651&doi=10.1039%2fc7ja90046e&partnerID=40&md5=539743293d62df68a2c7204b3053296b",2-s2.0-85032806651
"Forbes T.P., Sisco E., Staymates M., Gillen G.","22955635800;55761521300;16029698700;7005794346;",2017,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028713871&doi=10.1039%2fc7ay00867h&partnerID=40&md5=b914dc7e6283f0585114799f36acae4e",2-s2.0-85028713871
"Lawton Z.E., Traub A., Fatigante W.L., Mancias J., O’Leary A.E., Hall S.E., Wieland J.R., Oberacher H., Gizzi M.C., Mulligan C.C.","57194228240;57194225883;57194230872;57194230393;57194230331;56597367900;7003730902;6701512865;36662187200;35966726500;",2017,"Journal of the American Society for Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019388976&doi=10.1007%2fs13361-016-1562-2&partnerID=40&md5=26b3e6da0667900a8a1228e9b67180a2",2-s2.0-85019388976
"Evans E.H., Pisonero J., Smith C.M.M., Taylor R.N.","55665131300;6506992041;8093742700;7405756785;",2017,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021760536&doi=10.1039%2fc7ja90015e&partnerID=40&md5=6df9c3af43658e422a966d6a5acafc53",2-s2.0-85021760536
