Authors,Author(s) ID,Year,Source title,Link,EID
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Heard B.J.","55952457800;",2008,"Handbook of Firearms and Ballistics: Examining and Interpreting Forensic Evidence: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889317049&doi=10.1002%2f9780470694589&partnerID=40&md5=894e953107f6c07e8f9f431dd89219cb",2-s2.0-84889317049
"Kempson I.M., Kirkbride K.P., Skinner W.M., Coumbaros J.","6602311016;56337473100;57201542468;7801471626;",2005,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344437678&doi=10.1016%2fj.talanta.2005.05.026&partnerID=40&md5=5295fa0a92a7f56acfdc284eb9e2f456",2-s2.0-23344437678
"Saverio Romolo F., Margot P.","6508292376;7004580112;",2001,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035876938&doi=10.1016%2fS0379-0738%2800%2900428-X&partnerID=40&md5=e2f36a3e097a0be7c0c29e4addbcf379",2-s2.0-0035876938
"Lebiedzik J., Johnson D.L.","6603130185;57197154064;",2000,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033986408&partnerID=40&md5=cc291ed01341a3d22b87f29cc0907ba7",2-s2.0-0033986408
"Miyauchi H., Kumihashi M., Shibayama T.","16212821700;6506493455;57205895586;",1998,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031931445&partnerID=40&md5=81b1f2849b9ff94ecfdd54150aa47b5d",2-s2.0-0031931445
"Meng H.-H., Caddy B.","7202278946;7004233264;",1997,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030793488&partnerID=40&md5=915d1f40dd367b065908551af1262b10",2-s2.0-0030793488
"Nag N.K., Sinha P.","36794404000;55178753400;",1992,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026705083&doi=10.1016%2f0379-0738%2892%2990140-R&partnerID=40&md5=b4b5f2f065ecb2431f1e7bd028b242cd",2-s2.0-0026705083
"Wenz H.W., Lichtenberg W.J., Katterwe H.","7003936731;6603482173;6602581555;",1991,"Fresenius' Journal of Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040819876&doi=10.1007%2fBF00321540&partnerID=40&md5=28ee497ba9d728e9c4502fc57f40a8a2",2-s2.0-0040819876
"Brettell T.A., Saferstein R.","6604035747;6603724137;",1989,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845183416&doi=10.1021%2fac00187a016&partnerID=40&md5=d3f6c6ff64baae7389ef95f26abb08e8",2-s2.0-33845183416
