Authors,Author(s) ID,Year,Source title,Link,EID
"de Araujo W.R., Cardoso T.M.G., da Rocha R.G., Santana M.H.P., Muñoz R.A.A., Richter E.M., Paixão T.R.L.C., Coltro W.K.T.","53879388500;56803478200;57202544636;57189464792;7202035961;13309480600;6506102243;8675907400;",2018,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048715001&doi=10.1016%2fj.aca.2018.06.014&partnerID=40&md5=3380806f0a2f0785a186b6fa7fad5a6e",2-s2.0-85048715001
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Silva T.G., Paixao T.R.L.C.","56585387800;6506102243;",2017,"ISOEN 2017 - ISOCS/IEEE International Symposium on Olfaction and Electronic Nose, Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027233826&doi=10.1109%2fISOEN.2017.7968925&partnerID=40&md5=dda3d2ae31cd13fe347d111916d9a416",2-s2.0-85027233826
"Hashim N.H.M., Zain Z.M., Jaafar M.Z.","55539189170;26636222100;35740867900;",2016,"MATEC Web of Conferences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009354119&doi=10.1051%2fmatecconf%2f20165904005&partnerID=40&md5=cbe6933cf923d47532d0e85de2bb00dd",2-s2.0-85009354119
"Wang J., O'Mahony A.M.","7701314455;24344377800;",2016,"Forensic Science: A Multidisciplinary Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017475276&doi=10.1002%2f9783527693535.ch6&partnerID=40&md5=83b554e500090e149cc819922e4e3417",2-s2.0-85017475276
"Bueno L., El-Sharif H.F., Salles M.O., Boehm R.D., Narayan R.J., Paixão T.R.L.C., Reddy S.M.","54415341400;55520951800;29167555400;35190134500;55769745945;6506102243;7402263783;",2014,"Sensors and Actuators, B: Chemical","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906309126&doi=10.1016%2fj.snb.2014.07.100&partnerID=40&md5=71007f23d0045734f281420fb83d9e4c",2-s2.0-84906309126
"Omahony A.M., Samek I.A., Sattayasamitsathit S., Wang J.","36125270700;55347843200;35750521000;7701314455;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906278116&doi=10.1021%2fac5016112&partnerID=40&md5=e9ff6d6e729a80600f5bbce4f02b85c3",2-s2.0-84906278116
"Daniele S., Denuault G.","35500817600;57204223903;",2014,"Developments in Electrochemistry: Science Inspired by Martin Fleischmann","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927573661&doi=10.1002%2f9781118694404.ch12&partnerID=40&md5=b573b45529f31495dfc72e95364cea4d",2-s2.0-84927573661
"O'Mahony A.M., Wang J.","24344377800;7701314455;",2013,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879017775&doi=10.1002%2felan.201300054&partnerID=40&md5=022ce9b1ca276f3d0f0b98f998b6f470",2-s2.0-84879017775
"Lavine B.K., Workman Jr. J.","7004943024;7101955356;",2013,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872517000&doi=10.1021%2fac303193j&partnerID=40&md5=c5501bb808fd4d60245f30c1c52fe701",2-s2.0-84872517000
"Cetó X., O'Mahony A.M., Samek I.A., Windmiller J.R., Del Valle M., Wang J.","36702561500;24344377800;55347843200;24072330500;7005723747;7701314455;",2012,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870527687&doi=10.1021%2fac302361z&partnerID=40&md5=0b1f22f658668cbdee4077f225b7d132",2-s2.0-84870527687
