Authors,Author(s) ID,Year,Source title,Link,EID
"González-Méndez R., Mayhew C.A.","55939326500;7006256710;",2019,"Journal of the American Society for Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064190535&doi=10.1007%2fs13361-018-02130-1&partnerID=40&md5=041a46c890850d7bbf958f0c6b2265ba",2-s2.0-85064190535
"Pluháček T., Švidrnoch M., Maier V., Havlíček V., Lemr K.","56646573600;35489220200;8674428400;7006615565;7003444191;",2018,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048091404&doi=10.1016%2fj.aca.2018.05.074&partnerID=40&md5=76588a1ca78c23ddeaa459846cc8586a",2-s2.0-85048091404
"Heringer R.D., Ranville J.F.","57202204219;6603385198;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047399414&doi=10.1016%2fj.forsciint.2018.05.010&partnerID=40&md5=242f1d527235e7e2a5c09947e799be06",2-s2.0-85047399414
"Harilal S.S., Brumfield B.E., Lahaye N.L., Hartig K.C., Phillips M.C.","7003930681;36174794300;55827818000;55218195900;7402770373;",2018,"Applied Physics Reviews","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045875089&doi=10.1063%2f1.5016053&partnerID=40&md5=452ee874a0e92d7ff03c8d429c2538ab",2-s2.0-85045875089
"Fambro L.A., Vandenbos D.D., Rosenberg M.B., Dockery C.R.","57189263514;57189261324;8236814200;6602477687;",2017,"Applied Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018946966&doi=10.1177%2f0003702816689099&partnerID=40&md5=b9762a877cf1d05215a1bcb1e5ba42c7",2-s2.0-85018946966
"Doran G.S., Deans R.M., De Filippis C., Kostakis C., Howitt J.A.","8676047200;57192908938;57192910400;6506286100;20436276400;",2017,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008869172&doi=10.1039%2fc6ay02668k&partnerID=40&md5=3d862f4df21d586b14ece03fbd940ab7",2-s2.0-85008869172
"Smijs T., Galli F., van Asten A.","6603214429;57191898227;56099430100;",2016,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006378380&doi=10.1016%2fj.forc.2016.10.005&partnerID=40&md5=c961a79733106eafa4fe64c35e7ccc08",2-s2.0-85006378380
"Perez J.J., Watson D.A., Levis R.J.","55503945500;57201673267;57206151671;",2016,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028696591&doi=10.1021%2facs.analchem.6b01438&partnerID=40&md5=20843eff05d6802da7a91010dfd556eb",2-s2.0-85028696591
"Benito S., Abrego Z., Sánchez A., Unceta N., Goicolea M.A., Barrio R.J.","56452691700;55062298400;14322502100;6507899948;6602249008;7006546783;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919338496&doi=10.1016%2fj.forsciint.2014.11.002&partnerID=40&md5=3130e608902d127ca797a8cd800f8d30",2-s2.0-84919338496
"Gorbatenko A.A., Revina E.I.","6701616156;6602137455;",2015,"Russian Chemical Reviews","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946150263&doi=10.1070%2fRCR4543&partnerID=40&md5=23321222e7f56df753fd36e21d0fb9f3",2-s2.0-84946150263
"Abrego Z., Grijalba N., Unceta N., Maguregui M., Sanchez A., Fernández-Isla A., Goicolea M.A., Barrió R.J.","55062298400;56401022300;6507899948;24537370900;14322502100;55062298500;6602249008;7006546783;",2014,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908462472&doi=10.1039%2fc4an01051e&partnerID=40&md5=54d740959cf7138f7bbe19269b4ae30c",2-s2.0-84908462472
"Bueno J., Lednev I.K.","55220519700;7004549899;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897559178&doi=10.1021%2fac4036718&partnerID=40&md5=0c466a461c7fe11c8a9c664df31a3d32",2-s2.0-84897559178
"Kersh K.L., Childers J.M., Justice D., Karim G.","56120368300;56120025900;56120450800;56119496300;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898850154&doi=10.1111%2f1556-4029.12409&partnerID=40&md5=278ed197b5ff55677a8509c748478246",2-s2.0-84898850154
"Taudte R.V., Beavis A., Blanes L., Cole N., Doble P., Roux C.","55907909000;7007045269;8606130700;25123483300;6603627895;7202017940;",2014,"BioMed Research International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902132405&doi=10.1155%2f2014%2f965403&partnerID=40&md5=9785e912a2019e957ae5f3e5834a278c",2-s2.0-84902132405
"Carter S., Fisher A.S., Hinds M.W., Lancaster S., Marshall J.","57209592825;56447781800;7102130954;15132451300;7404859054;",2013,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887473367&doi=10.1039%2fc3ja90051g&partnerID=40&md5=b3ecfb944f8777a1e55fe8883de933f4",2-s2.0-84887473367
"Bueno J., Lednev I.K.","55220519700;7004549899;",2013,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886773728&doi=10.1039%2fc3ay40721g&partnerID=40&md5=5e56dee16d848cfc0317c61de97e15a0",2-s2.0-84886773728
"Christopher M.E., Warmenhoeven J.-W., Romolo F.S., Donghi M., Webb R.P., Jeynes C., Ward N.I., Kirkby K.J., Bailey M.J.","54782309500;56123957600;6508292376;55776762800;7403006881;7005965730;16192268900;8683196800;26640197300;",2013,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880445433&doi=10.1039%2fc3an00597f&partnerID=40&md5=7abbbcfdfa07798066e1d73d7b081112",2-s2.0-84880445433
"Bings N.H., Bogaerts A., Broekaert J.A.C.","6603433993;7006748684;7006835644;",2013,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872522030&doi=10.1021%2fac3031459&partnerID=40&md5=c7ae7367fc75b611bfdd049aa5d467fd",2-s2.0-84872522030
"Laskin J., Laskin A., Nizkorodov S.A.","7102409836;7004462227;6701481359;",2013,"International Reviews in Physical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874412434&doi=10.1080%2f0144235X.2012.752904&partnerID=40&md5=ac77adc02f69244e743536e3ba1f4b7e",2-s2.0-84874412434
