Authors,Author(s) ID,Year,Source title,Link,EID
"Choy C.A., Robison B.H., Gagne T.O., Erwin B., Firl E., Halden R.U., Hamilton J.A., Katija K., Lisin S.E., Rolsky C., S. Van Houtan K.","25639544100;13310156400;55991804600;57203572819;57209236327;6603585082;57209236676;23018409300;57209234576;57209229255;12238876700;",2019,"Scientific Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066952337&doi=10.1038%2fs41598-019-44117-2&partnerID=40&md5=76324bd259cc535adc581cd0978b93e5",2-s2.0-85066952337
"Lees H., Zapata F., Vaher M., García-Ruiz C.","56029805500;56417459200;8700079100;35271820400;",2018,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049851834&doi=10.1016%2fj.scijus.2018.07.002&partnerID=40&md5=0851251231772c771bc498dda2cdf322",2-s2.0-85049851834
"Albino de Carvalho M., Talhavini M., Pimentel M.F., Amigo J.M., Pasquini C., Junior S.A., Weber I.T.","57204157323;6602405849;7006799228;13408911100;35507950000;55153735000;7102280478;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054748435&doi=10.1039%2fc8ay01341a&partnerID=40&md5=3b479b2931da1c01263cb9718a84e71e",2-s2.0-85054748435
"Souza M.A., de Oliveira K.V., Oliveira F.C.C., Silva L.P., Rubim J.C.","57203552305;57190843443;8547180400;7202197642;7003284349;",2018,"Vibrational Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052249408&doi=10.1016%2fj.vibspec.2018.08.008&partnerID=40&md5=fadcdf9a26e7dafc9cdb9c06837adfb5",2-s2.0-85052249408
"Lees H., Zapata F., Vaher M., García-Ruiz C.","56029805500;56417459200;8700079100;35271820400;",2018,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044164364&doi=10.1016%2fj.talanta.2018.02.079&partnerID=40&md5=2714f7cf2ea02e96f20f1f9cabf1e262",2-s2.0-85044164364
"Sugawara S.","7102323093;",2017,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033361294&doi=10.1016%2fj.forc.2017.10.003&partnerID=40&md5=fee0e5322906eabd9cc658920a63a21c",2-s2.0-85033361294
"Szabóová Ž., Galbavá P., Szabó A.H., Cigáň M., Nižnanský Ľ., Kubinec R., Blaško J.","57194717765;57194720008;57196868745;25228563000;55904895500;6603798841;23970160700;",2017,"Monatshefte fur Chemie","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021829173&doi=10.1007%2fs00706-017-1984-y&partnerID=40&md5=021ca8b8ce56bd9b7746655c9df0cbf4",2-s2.0-85021829173
"Wei Q., Zhu Y., Liu S., Gao Y., Li X., Shi M., Zhang X., Zhang M.","56096537400;55555325900;55555440600;57188843120;56811248200;57208011608;57209228412;7601558138;",2017,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023782676&doi=10.3390%2fs17071612&partnerID=40&md5=8a12dd63b7268cd4861b8d88602f1d16",2-s2.0-85023782676
"Castillo-Peinado L.S., Luque de Castro M.D.","57189234765;7101731978;",2017,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012195852&doi=10.1016%2fj.talanta.2017.01.087&partnerID=40&md5=f290a6c19a645da8336db71f5ffc8855",2-s2.0-85012195852
"Bécue A.","16202159300;",2016,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996671436&doi=10.1039%2fc6ay02496c&partnerID=40&md5=9cb0b26ce0ba01de8af7ce0e5c934049",2-s2.0-84996671436
"Zapata F., de la Ossa M.Á.F., Gilchrist E., Barron L., García-Ruiz C.","56417459200;36614132800;55074774900;12753795900;35271820400;",2016,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983382811&doi=10.1016%2fj.talanta.2016.05.057&partnerID=40&md5=7643824d0a5a8ff7223a8cbfb5f51800",2-s2.0-84983382811
"De Alcaraz-Fossoul J., Barrot Feixat C., Tasker J., McGarr L., Stow K., Carreras-Marin C., Turbany Oset J., Gené Badia M.","55512455100;57194821546;57188855770;57031942900;6508035090;57188860357;6505605775;57031880500;",2016,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028245847&doi=10.1111%2f1556-4029.13099&partnerID=40&md5=2b240702de46690e248167a1cd27bf3d",2-s2.0-85028245847
"Deininger L., Patel E., Clench M.R., Sears V., Sammon C., Francese S.","14025366300;56581734400;7004381068;7004147747;6701556448;15029954900;",2016,"Proteomics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974851811&doi=10.1002%2fpmic.201500544&partnerID=40&md5=d154eabb46ccb4e3f98e75087147270e",2-s2.0-84974851811
"Su B.","57102574800;",2016,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961613754&doi=10.1007%2fs00216-015-9216-y&partnerID=40&md5=8d5f1d3c2f6a076f7ca889180828c0c8",2-s2.0-84961613754
"de la Ossa M.Á.F., Lopez-López M., Calcerrada M., García-Ruiz C.","36614132800;36614422500;55602272500;35271820400;",2016,"Forensic Science: A Multidisciplinary Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017428393&doi=10.1002%2f9783527693535.ch7&partnerID=40&md5=65df238c21c4fd809f7ec042326efc7a",2-s2.0-85017428393
"De Alcaraz-Fossoul J., Mestres Patris C., Barrot Feixat C., Mcgarr L., Brandelli D., Stow K., Gené Badia M.","55512455100;55512216500;8307541100;57031942900;57031974600;6508035090;57031880500;",2016,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952701094&doi=10.1111%2f1556-4029.13007&partnerID=40&md5=854ee744cb3abbb38000673102b78831",2-s2.0-84952701094
"van Dam A., van Beek F.T., Aalders M.C.G., van Leeuwen T.G., Lambrechts S.A.G.","55233576300;57035207900;7003713956;57203071495;8947906300;",2016,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960122534&doi=10.1016%2fj.scijus.2015.12.002&partnerID=40&md5=5736dd4a01464cee709d4dcd2975092a",2-s2.0-84960122534
"Sugawara S., Yoshida M., Saito T., Nakayama Y., Tsutsui Y., Taniguchi H., Ishimaru I.","7102323093;57193091272;56518645200;56688092500;57193096447;56688103900;35584342100;",2016,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010733433&doi=10.1117%2f12.2241329&partnerID=40&md5=3dad56f108fba890c910f711aecad02e",2-s2.0-85010733433
"Zou Y., Jiang B., Liu W., Zhao X., Cai N., Huang X., Cui L., Chen X.","57189639141;57102423800;57191498444;56779239600;57204283381;57207798885;57194584330;35239643800;",2016,"International Conference on Digital Printing Technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020965381&partnerID=40&md5=6db236bf32fe0534cc354112cb451a0e",2-s2.0-85020965381
"De Oliveira Penido C.A.F., Pacheco M.T.T., Lednev I.K., Silveira L., Jr.","57192194869;35974286600;7004549899;35515574400;",2016,"Journal of Raman Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000347730&doi=10.1002%2fjrs.4864&partnerID=40&md5=c323d57d7ee27987c74a5244f73c85c7",2-s2.0-85000347730
"Girod A., Xiao L., Reedy B., Roux C., Weyermann C.","54786517400;55533027000;56041871900;7202017940;23978745200;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938878151&doi=10.1016%2fj.forsciint.2015.07.022&partnerID=40&md5=106077f5babd25b860be507e01c73267",2-s2.0-84938878151
"Xu L., Zhang C., He Y., Su B.","55748426700;56286316200;55748560700;57102574800;",2015,"Science China Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922389869&doi=10.1007%2fs11426-014-5294-5&partnerID=40&md5=9b2303416590d5077c1dcbc7a356d947",2-s2.0-84922389869
"Kaplan-Sandquist K.A., Lebeau M.A., Miller M.L.","55990289600;35994213900;7406533632;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928769545&doi=10.1111%2f1556-4029.12718&partnerID=40&md5=9469b94911b7af318551f3402cd6ffb2",2-s2.0-84928769545
"Bond J.W.","36107563600;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938203081&doi=10.1111%2f1556-4029.12782&partnerID=40&md5=a76bc3fc3b68d5e5264f6f8e7c9b8730",2-s2.0-84938203081
"Penido C.A.F.O., Pacheco M.T.T., Zângaro R.A., Silveira L., Jr.","36667153500;35974286600;7003549951;35515574400;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921264494&doi=10.1111%2f1556-4029.12666&partnerID=40&md5=fd352d04a78651f22abb441737e36fcd",2-s2.0-84921264494
"Goyal A.K., Myers T.R.","7202957240;56224445900;",2015,"Laser-Based Optical Detection of Explosives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964494709&partnerID=40&md5=4682ac9d3cad91425de09bafa7e9d767",2-s2.0-84964494709
"Cadd S., Islam M., Manson P., Bleay S.","55536545800;7403693315;56548392400;55746792300;",2015,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930928857&doi=10.1016%2fj.scijus.2015.02.004&partnerID=40&md5=70f5de676294dae15dd05dc1e86a7b6f",2-s2.0-84930928857
"De La Ossa Ma.A.F., García-Ruiz C., Amigo J.M.","36614132800;35271820400;13408911100;",2014,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904984132&doi=10.1016%2fj.talanta.2014.07.026&partnerID=40&md5=ccc3e10d2725a57abb06d4394e636539",2-s2.0-84904984132
"He Y., Xu L., Zhu Y., Wei Q., Zhang M., Su B.","55748560700;55748426700;55555325900;56096537400;7601558138;57102574800;",2014,"Angewandte Chemie - International Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915809505&doi=10.1002%2fanie.201404416&partnerID=40&md5=7e7f09446bea8a2d11da595ca48d8014",2-s2.0-84915809505
"Goyal A., Myers T., Wang C.A., Kelly M., Tyrrell B., Gokden B., Sanchez A., Turner G., Capasso F.","7202957240;56224445900;7501642787;7403314910;6602745445;23994903600;57202824637;7401708306;35411336600;",2014,"Optics Express","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902958954&doi=10.1364%2fOE.22.014392&partnerID=40&md5=745e5f66456645a0a68faa68d8ac567d",2-s2.0-84902958954
"Bueno J., Lednev I.K.","55220519700;7004549899;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897559178&doi=10.1021%2fac4036718&partnerID=40&md5=0c466a461c7fe11c8a9c664df31a3d32",2-s2.0-84897559178
"Kaplan-Sandquist K., LeBeau M.A., Miller M.L.","55990289600;35994213900;7406533632;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891820725&doi=10.1016%2fj.forsciint.2013.11.016&partnerID=40&md5=0b55f7adcd80e0934c8e0ad100945de1",2-s2.0-84891820725
"Staymates J.L., Orandi S., Staymates M.E., Gillen G.","36245544300;24491026400;16029698700;7005794346;",2014,"International Journal for Ion Mobility Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901823067&doi=10.1007%2fs12127-014-0148-6&partnerID=40&md5=c740887f5426a7a9ad1a788366b7bf03",2-s2.0-84901823067
"Fernández de la Ossa M.T., Amigo J.M., García-Ruiz C.","54779688800;13408911100;35271820400;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905235310&doi=10.1016%2fj.forsciint.2014.06.023&partnerID=40&md5=dab8bcdb8ea991b5a8b17c00915eee56",2-s2.0-84905235310
"Kuwayama K., Yamamuro T., Tsujikawa K., Miyaguchi H., Kanamori T., Iwata Y.T., Inoue H.","8564067200;55990971400;8953171500;8564067300;7102314584;16555365400;7404988646;",2014,"Forensic Toxicology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906344645&doi=10.1007%2fs11419-014-0228-7&partnerID=40&md5=df155f6b06f8d36b4c1f93c45f5c7ee7",2-s2.0-84906344645
"Banas A., Banas K., Breese M.B.H., Loke J., Lim S.K.","12793969300;6603964568;7005563036;55307846600;35170114100;",2014,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903757797&doi=10.1007%2fs00216-014-7806-8&partnerID=40&md5=c3faf0e9074ae9e3d74b63e5690ecc54",2-s2.0-84903757797
"Pérez-Alfonso C., Galipienso N., Garrigues S., de la Guardia M.","56059923400;25624412300;7004859414;7006639927;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895752374&doi=10.1016%2fj.forsciint.2014.01.015&partnerID=40&md5=1497cb2ed213c9dad687487aa0a438ff",2-s2.0-84895752374
"Bond J.W.","36107563600;",2014,"Essentials of Autospy Practice: Advances, Update and Emerging Technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938216394&doi=10.1007%2f978-1-4471-5270-5_7&partnerID=40&md5=106b3672abd9a0b0374ca2861f2833bf",2-s2.0-84938216394
"López-López M., García-Ruiz C.","36614422500;35271820400;",2014,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892630584&doi=10.1016%2fj.trac.2013.10.011&partnerID=40&md5=e2ffbf2594fe4be79ce58c225ec8f290",2-s2.0-84892630584
"Love C., Gilchrist E., Smith N., Barron L.","55762135200;55074774900;35472999100;12753795900;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878827627&doi=10.1016%2fj.forsciint.2013.04.017&partnerID=40&md5=3645aeef754a65631b9a49cd7af40f88",2-s2.0-84878827627
