Authors,Author(s) ID,Year,Source title,Link,EID
"Lucena M.A.M., Arouca A.M., Talhavini M., Alves-Júnior S., Weber I.T.","7005609500;55171878200;6602405849;55880350800;7102280478;",2019,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056738396&doi=10.1016%2fj.microc.2018.09.013&partnerID=40&md5=e048b298e9bb5270e3c4862bef852c5e",2-s2.0-85056738396
"Dos Santos P.C., Dutra J.C.V., Delarmelina J.M., Tose L.V., Romão W.M., Jamal C.S., França H.S., Do Carmo Pimentel Batitucci M.","57202856059;56008132200;55303831400;56165882500;57198083811;6507274050;29067740800;55292925100;",2018,"Asian Pacific Journal of Tropical Biomedicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049583021&doi=10.4103%2f2221-1691.235324&partnerID=40&md5=6b1b6433eab8b4b34b1b0cc3b5554525",2-s2.0-85049583021
"Lucena M.A.M., Oliveira M.F.L., Arouca A.M., Talhavini M., Ferreira E.A., Alves S., Veiga-Souza F.H., Weber I.T.","7005609500;57193237482;55171878200;6602405849;36631865100;35516899500;57193239850;7102280478;",2017,"ACS Applied Materials and Interfaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011965267&doi=10.1021%2facsami.6b13474&partnerID=40&md5=bb06e58ef27ae0ba639470a0e9c6edfd",2-s2.0-85011965267
"Costa R.A., Motta L.C., Destefani C.A., Rodrigues R.R.T., do Espírito Santo K.S., Aquije G.M.F.V., Boldrini R., Athayde G.P.B., Dias M.T.W.D.C., Romão W.","56825047100;56179616200;56086468100;56949906300;57190277852;56075083100;57190273371;56587845000;57190282453;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978924571&doi=10.1016%2fj.microc.2016.07.017&partnerID=40&md5=9f19bb6bc33f7fce74b6392b8339db58",2-s2.0-84978924571
"dos Santos N.A., Souza L.M., Domingos E., França H.S., Lacerda V., Jr., Beatriz A., Vaz B.G., Rodrigues R.R.T., Carvalho V.V., Merlo B.B., Kuster R.M., Romão W.","57192435596;56180791200;55536507600;29067740800;6506684280;6506300770;57209170765;56949906300;57190611058;56085928600;24537399200;57198083811;",2016,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006466702&doi=10.1016%2fj.forc.2016.07.001&partnerID=40&md5=59b7190adf7c52979140c20713161dd9",2-s2.0-85006466702
"Borges A.S., Caliman E.V., Dutra J.D.L., Da Silva J.G., Araujo M.H.","55511303900;56736707900;36902892000;23987724900;7202962528;",2016,"Journal of Luminescence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954379657&doi=10.1016%2fj.jlumin.2015.07.010&partnerID=40&md5=400209f422b154f6f5efff5c9afc27c5",2-s2.0-84954379657
"Destefani C.A., Motta L.C., Costa R.A., Macrino C.J., Bassane J.F.P., Filho J.F.A., Silva E.M., Greco S.J., Carneiro M.T.W.D., Endringer D.C., Romão W.","56086468100;56179616200;56825047100;56179775600;56104812200;56179799700;56179889800;15820645600;35785829700;6504021577;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941093749&doi=10.1016%2fj.microc.2015.08.021&partnerID=40&md5=6685306756296e53600f87eca7858b96",2-s2.0-84941093749
"Goudsmits E., Sharples G.P., Birkett J.W.","56926734200;7003677879;7004014784;",2015,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945358419&doi=10.1016%2fj.trac.2015.05.010&partnerID=40&md5=3d1326cf71a2936b306b5cf19a20fca5",2-s2.0-84945358419
"Vanini G., Souza M.O., Carneiro M.T.W.D., Filgueiras P.R., Bruns R.E., Romão W.","55806202000;57196502054;35785829700;36052984700;35598380000;57198083811;",2015,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921983177&doi=10.1016%2fj.microc.2015.01.003&partnerID=40&md5=d0d578d370d25506682d3466c1bb26b5",2-s2.0-84921983177
"Kurata S., Sakurai T.","7102408609;55002339300;",2015,"Bunseki Kagaku","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943546989&doi=10.2116%2fbunsekikagaku.64.695&partnerID=40&md5=b7a8ec8cef302224721ba51c175de244",2-s2.0-84943546989
"Nascimento I.R., Costa H.B., Souza L.M., Soprani L.C., Merlo B.B., Romão W.","56522676900;56184237700;56180791200;56422309800;56085928600;57198083811;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923202500&doi=10.1039%2fc4ay02355b&partnerID=40&md5=f82a0d77583b3b7b97f032d4fd6eec8d",2-s2.0-84923202500
