Authors,Author(s) ID,Year,Source title,Link,EID
"Gallidabino M.D., Barron L.P., Weyermann C., Romolo F.S.","36135414600;12753795900;23978745200;6508292376;",2019,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061287530&doi=10.1039%2fc8an01841c&partnerID=40&md5=360030322b6d88434550e93fdf97c559",2-s2.0-85061287530
"Eksinitkun G.","15123985600;",2018,"Journal of Physics: Conference Series","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059464544&doi=10.1088%2f1742-6596%2f1144%2f1%2f012118&partnerID=40&md5=be125aac5f596fcfa3a473be9cac815c",2-s2.0-85059464544
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Cook M.","57169595000;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995792979&doi=10.1016%2fj.forsciint.2016.11.002&partnerID=40&md5=87b0d68e1b73c61c6c7d3e704479a5cc",2-s2.0-84995792979
"Melo Lucena M.A., Rodrigues M.O., Gatto C.C., Talhavini M., Maldaner A.O., Alves S., Jr., Weber I.T.","56641614000;10144730100;7003710701;6602405849;36883383800;35516899500;7102280478;",2016,"Journal of Luminescence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954390953&doi=10.1016%2fj.jlumin.2015.04.010&partnerID=40&md5=74ada0bde4b221530a41cd5d80be3ffb",2-s2.0-84954390953
"French J., Morgan R.","37037238900;57194780985;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919934670&doi=10.1016%2fj.forsciint.2014.10.023&partnerID=40&md5=6a6835a56a36f8eed033f96ca37b120d",2-s2.0-84919934670
"Melo L.G.A., Martiny A., Pinto A.L.","57200528807;36964991000;7402306549;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899884146&doi=10.1016%2fj.forsciint.2014.04.010&partnerID=40&md5=e566a89e14b8bc3e0a8247da2839d4d1",2-s2.0-84899884146
"French J., Morgan R., Davy J.","37037238900;57194780985;22936802500;",2014,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890434537&doi=10.1002%2fxrs.2498&partnerID=40&md5=9717e698531f43cd54ba03a41b7a0e43",2-s2.0-84890434537
"Tamuli R.P., Patowary A.J., Sarmah S.","55855475300;35724422000;24345208000;",2013,"Medico-Legal Update","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884133033&partnerID=40&md5=9484822bdf064259c70d1777e89611a2",2-s2.0-84884133033
"Taborelli A., Gibelli D., Rizzi A., Andreola S., Brandone A., Cattaneo C.","54916867300;26532520200;56949049800;57198259689;6508288785;55157912300;",2012,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865862710&doi=10.1111%2fj.1556-4029.2012.02119.x&partnerID=40&md5=b8ff553fe1f6d796f654e0fe9744a96a",2-s2.0-84865862710
