Authors,Author(s) ID,Year,Source title,Link,EID
"Polovková J., Šimonič M., Szegényi I.","12143717800;57189092736;57189091141;",2015,"Egyptian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965177329&doi=10.1016%2fj.ejfs.2014.09.003&partnerID=40&md5=c3c17d179568ca5319044ddb71a6e45e",2-s2.0-84965177329
"López-López M., García-Ruiz C.","36614422500;35271820400;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898684271&doi=10.1016%2fj.forsciint.2014.03.023&partnerID=40&md5=d91db477c383044b5af8b1b664ad4703",2-s2.0-84898684271
"Houck M.M.","7006244647;",2012,"Encyclopedia of Forensic Sciences: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043271070&doi=10.1016%2fB978-0-12-382165-2.00269-5&partnerID=40&md5=f751b89bdbf7b3ea1ae50f9c68cb247b",2-s2.0-85043271070
"Rowe W.F.","24455160900;",2012,"Encyclopedia of Forensic Sciences: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043234646&doi=10.1016%2fB978-0-12-382165-2.00270-1&partnerID=40&md5=5c1e67c212578b4e875eaedb87cf739e",2-s2.0-85043234646
"Dalby O., Butler D., Birkett J.W.","36160383000;57198299952;7004014784;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954320178&doi=10.1111%2fj.1556-4029.2010.01370.x&partnerID=40&md5=8ed7f76d57e3a1216c821751a8972c1b",2-s2.0-77954320178
"Glattstein B., Vinokurov A., Levin N., Zeichner A.","6603520952;7006603191;16683533000;7005860122;",2000,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033933506&partnerID=40&md5=d0f9d997eb8940b81dff78cc3672cc5e",2-s2.0-0033933506
"Charpentier B., Desrochers C.","21736308800;6601996936;",2000,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034021847&partnerID=40&md5=23186db8d5e672ca00303e4da9d4bb09",2-s2.0-0034021847
"Schyma C., Huckenbeck W., Bonte W.","7003395370;7003618498;7005379488;",1999,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032956702&partnerID=40&md5=64e7b42bb9f8be99bc2e56c2a675781f",2-s2.0-0032956702
"Meng H.-H., Caddy B.","7202278946;7004233264;",1997,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030793488&partnerID=40&md5=915d1f40dd367b065908551af1262b10",2-s2.0-0030793488
"Brettell T.A., Saferstein R.","6604035747;6603724137;",1995,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029644960&doi=10.1021%2fac00108a014&partnerID=40&md5=cdf2374ef14551f9980971d4ffe5c15a",2-s2.0-0029644960
