Authors,Author(s) ID,Year,Source title,Link,EID
"Kooijman P.C., Nagornov K.O., Kozhinov A.N., Kilgour D.P.A., Tsybin Y.O., Heeren R.M.A., Ellis S.R.","55968275000;26537853000;53663888500;36753109500;8519193800;7003804002;37074312600;",2019,"Scientific Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059795861&doi=10.1038%2fs41598-018-36957-1&partnerID=40&md5=ba3670fdfb907391b09cc47e0902e2c9",2-s2.0-85059795861
"Wójtowicz A., Wietecha-Posłuszny R.","57208010935;15123634500;",2019,"Applied Physics A: Materials Science and Processing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064189323&doi=10.1007%2fs00339-019-2564-2&partnerID=40&md5=7d42a0a973ee21ec7ab0a950e4ec9518",2-s2.0-85064189323
"Li H., Wang S., Wang W., Li H., Xing Y., Hou K.","24450775200;57191270695;57207737594;57207880245;57207876144;14627535100;",2019,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063125868&doi=10.1021%2facs.analchem.8b04168&partnerID=40&md5=84074536c542f417501bd39fe7a09dee",2-s2.0-85063125868
"Bemis K.A., Guo D., Harry A.J., Thomas M., Lanekoff I., Stenzel-Poore M.P., Stevens S.L., Laskin J., Vitek O.","55632826300;57203528191;55446432200;55376254900;35753756700;7004526216;7201710305;7102409836;57203681819;",2019,"International Journal of Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052079505&doi=10.1016%2fj.ijms.2018.07.006&partnerID=40&md5=f810d2b079bf3a4b3bad873331a6b7d9",2-s2.0-85052079505
"Zheng L.-N., Ma R.-L., Li Q., Sang Y.-B., Wang H.-L., Wang B., Yan Q.-Q., Chen D.-L., Wang M., Feng W.-Y., Zhao Y.-L.","36683493500;13104393300;57207856985;57207855481;57208192951;57189686100;57207858136;26021711800;56195955200;7402350907;7407400077;",2019,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063092858&doi=10.1007%2fs00216-019-01718-0&partnerID=40&md5=62f0f3fdaf70a6159b3c8f6950be578c",2-s2.0-85063092858
"Sathyanarayanan G., Haapala M., Sikanen T.","57193490993;13409764200;8699311200;",2018,"Micromachines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059027432&doi=10.3390%2fmi9120649&partnerID=40&md5=f08e6a2c72859aee346f96deff02c94f",2-s2.0-85059027432
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Maitre M., Horder M., Kirkbride K.P., Gassner A.-L., Weyermann C., Roux C., Beavis A.","57192155063;57113201600;56337473100;24764836500;23978745200;7202017940;7007045269;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786512&doi=10.1016%2fj.forsciint.2018.08.036&partnerID=40&md5=054cbf1d9c1e01f091bc8610a375cf17",2-s2.0-85053786512
"Chakrabarty S., Shelver W.L., Hakk H., Smith D.J.","55328032500;57204301561;6602187116;57202909942;",2018,"Journal of Agricultural and Food Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054672466&doi=10.1021%2facs.jafc.8b03925&partnerID=40&md5=7e638d3430ec613f445be6f5ecb33238",2-s2.0-85054672466
"Santos A.D.C., Dutra L.M., Menezes L.R.A., Santos M.F.C., Barison A.","56725109500;54400903800;55640485000;56924235000;6506975800;",2018,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051263681&doi=10.1016%2fj.trac.2018.07.015&partnerID=40&md5=78db6303f3fb1a3c4881f029babbb43c",2-s2.0-85051263681
