Authors,Author(s) ID,Year,Source title,Link,EID
"Sundaresan P., Gnanaprakasam P., Chen S.-M., Mangalaraja R.V., Lei W., Hao Q.","57196188075;55641618700;54970782900;6603461677;7102346377;36107969600;",2019,"Ultrasonics Sonochemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068055263&doi=10.1016%2fj.ultsonch.2019.104647&partnerID=40&md5=feece89925df3d515298651e154745e9",2-s2.0-85068055263
"González-Méndez R., Mayhew C.A.","55939326500;7006256710;",2019,"Journal of the American Society for Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064190535&doi=10.1007%2fs13361-018-02130-1&partnerID=40&md5=041a46c890850d7bbf958f0c6b2265ba",2-s2.0-85064190535
"Argente-García A.I., Hakobyan L., Guillem C., Campíns-Falcó P.","55937689100;37118823100;6602805498;7005602260;",2019,"Separations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070225644&doi=10.3390%2fseparations6010016&partnerID=40&md5=56ce0691e41fcd9d7b301229065532b8",2-s2.0-85070225644
"Zhao X., Rui X., Wang Y., Li C., Liu W.","57207136714;57204657982;55972814800;55977750000;57209450426;",2019,"Journal of Energetic Materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067815951&doi=10.1080%2f07370652.2019.1630027&partnerID=40&md5=0d148fd582c88decff88bc33d4017e6d",2-s2.0-85067815951
"Nehru R., Murugesan R.C., Chen S.-M., Sankar R.","57203306616;14033128900;54970782900;53864153800;",2019,"CrystEngComm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060301274&doi=10.1039%2fc8ce02004c&partnerID=40&md5=87ba42a379465529d127bdd3e86eb5e2",2-s2.0-85060301274
"Mani-Varnosfaderani A., Soleimani M., Alizadeh N.","35079086900;57203058220;55192989800;",2018,"Propellants, Explosives, Pyrotechnics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042639861&doi=10.1002%2fprep.201700250&partnerID=40&md5=d1f786a57a90c66986b414069aa90a55",2-s2.0-85042639861
"Sedghi R., Heidari B., Yassari M.","14061059600;56442232900;57194179720;",2017,"Journal of Colloid and Interface Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019118707&doi=10.1016%2fj.jcis.2017.05.013&partnerID=40&md5=50e46095c8553c1b851379459b3b503f",2-s2.0-85019118707
"Karthik R., Karikalan N., Chen S.-M., Vinoth Kumar J., Karuppiah C., Muthuraj V.","56702427600;57189463195;54970782900;57188757266;55910716400;6504674035;",2017,"Journal of Catalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023607847&doi=10.1016%2fj.jcat.2017.06.001&partnerID=40&md5=237408fb5ee22e95aad4ad74d4d1aaca",2-s2.0-85023607847
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Ali L., Brown K., Castellano H., Wetzel S.J.","57191446213;57191444936;57191443142;7004846193;",2016,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990188105&doi=10.1111%2f1556-4029.13077&partnerID=40&md5=10f2595b136b725c61f9ffeeb57ad458",2-s2.0-84990188105
