Authors,Author(s) ID,Year,Source title,Link,EID
"Girod-Frais A.","57203603538;",2019,"Kriminalistik","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065470348&partnerID=40&md5=c1b4b5ff21ea426d4de99a0f39b10ee2",2-s2.0-85065470348
"Zadora G., Menżyk A.","6603075450;57196021955;",2018,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047270232&doi=10.1016%2fj.trac.2018.04.009&partnerID=40&md5=4dfd9003f63fa646fb9314f6ca34c5b1",2-s2.0-85047270232
"Sironi E., Taroni F., Baldinotti C., Nardi C., Norelli G.-A., Gallidabino M., Pinchi V.","56568020700;7006795918;56893840300;56506794900;36845634400;36135414600;16507606500;",2018,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033680670&doi=10.1007%2fs00414-017-1733-0&partnerID=40&md5=2d944f3b1d47a7387ba2721b94cae5ec",2-s2.0-85033680670
"Koenig A., Weyermann C.","54786637300;23978745200;",2018,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028354197&doi=10.1016%2fj.scijus.2017.08.003&partnerID=40&md5=1c9f7b8e94b81624d1097b4d105c69ef",2-s2.0-85028354197
"Koenig A., Weyermann C.","54786637300;23978745200;",2017,"Revue Internationale de Criminologie et de Police Technique et Scientifique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030650682&partnerID=40&md5=0ee0f0d8a7027f3c1452f48d8465ba90",2-s2.0-85030650682
"Gallidabino M., Romolo F.S., Weyermann C.","36135414600;6508292376;23978745200;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009494000&doi=10.1016%2fj.forsciint.2016.12.027&partnerID=40&md5=8330f583f249aee94c69e5c24a3a7fdc",2-s2.0-85009494000
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Bell S., Seitzinger L.","55423348700;57188988315;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964523954&doi=10.1016%2fj.forsciint.2016.04.020&partnerID=40&md5=bd5b6bcd76b9e6f90e78f7b3b0231d06",2-s2.0-84964523954
"Girod A., Spyratou A., Holmes D., Weyermann C.","54786517400;57196369468;57040492600;23978745200;",2016,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953432558&doi=10.1016%2fj.scijus.2015.12.004&partnerID=40&md5=307e7f4bb11ccad1f61a5bc25f0aae8f",2-s2.0-84953432558
"Girod A., Ramotowski R., Lambrechts S., Misrielal P., Aalders M., Weyermann C.","54786517400;6602585972;8947906300;57188632709;7003713956;23978745200;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961918744&doi=10.1016%2fj.forsciint.2016.03.021&partnerID=40&md5=749c475b3c05c4a408dd022d039dd259",2-s2.0-84961918744
"Girod A., Xiao L., Reedy B., Roux C., Weyermann C.","54786517400;55533027000;56041871900;7202017940;23978745200;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938878151&doi=10.1016%2fj.forsciint.2015.07.022&partnerID=40&md5=106077f5babd25b860be507e01c73267",2-s2.0-84938878151
"Yeager B., Bustin K., Stewart J., Dross R., Bell S.","55482035700;56884833300;56956184000;56957128600;55423348700;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946867354&doi=10.1039%2fc5ay02417j&partnerID=40&md5=7cf7e4b0b39687faaadd7a2b6b5d4f8f",2-s2.0-84946867354
"Koenig A., Bügler J., Kirsch D., Köhler F., Weyermann C.","54786637300;36879295200;7005339281;56532330100;23978745200;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923842619&doi=10.1111%2f1556-4029.12603&partnerID=40&md5=26140ac54f891c8846aac43002d5a64e",2-s2.0-84923842619
"Gallidabino M., Romolo F.S., Bylenga K., Weyermann C.","36135414600;6508292376;56150802100;23978745200;",2014,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899881151&doi=10.1021%2fac5004568&partnerID=40&md5=c935041a20d3b031e2f90939096d17b7",2-s2.0-84899881151
"Girod A., Roux C., Weyermann C.","54786517400;7202017940;23978745200;",2014,"Revue Internationale de Criminologie et de Police Technique et Scientifique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905386366&partnerID=40&md5=34f0261f597ebcf8fca2ad2978a5fab7",2-s2.0-84905386366
