Authors,Author(s) ID,Year,Source title,Link,EID
"Sharma V., Kumar R.","24497463100;57207890649;",2018,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052612827&doi=10.1016%2fj.trac.2018.08.006&partnerID=40&md5=01dba6759c4b0a587e837bee1bfabcf6",2-s2.0-85052612827
"Mishra V., Koni S., Ahuja P., Dahiya M.S.","57202007603;57202010408;57192063262;56678458600;",2018,"Indian Journal of Forensic Medicine and Toxicology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046721383&doi=10.5958%2f0973-9130.2018.00080.4&partnerID=40&md5=77653718a4aab7a0f86f7b1440392161",2-s2.0-85046721383
"Costa R.A., Motta L.C., Destefani C.A., Rodrigues R.R.T., do Espírito Santo K.S., Aquije G.M.F.V., Boldrini R., Athayde G.P.B., Dias M.T.W.D.C., Romão W.","56825047100;56179616200;56086468100;56949906300;57190277852;56075083100;57190273371;56587845000;57190282453;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978924571&doi=10.1016%2fj.microc.2016.07.017&partnerID=40&md5=9f19bb6bc33f7fce74b6392b8339db58",2-s2.0-84978924571
"Byrnes J.F., Bush P.J.","57188862161;7103212198;",2016,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028260386&doi=10.1111%2f1556-4029.13103&partnerID=40&md5=0d2562bcff8d6dd1ad5bb0f27c47df9f",2-s2.0-85028260386
"Soleimani M., Siahpoosh Z.H.","16022692400;55250026000;",2015,"Chinese Journal of Chemical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955695470&doi=10.1016%2fj.cjche.2015.08.024&partnerID=40&md5=a619cc7730cb9e3750f6ebc2a5779976",2-s2.0-84955695470
"Cheng S.-Y., Chen Y.-F., Huang C.-C.J.","56525713700;7601442827;16417109900;",2015,"Journal of the Chinese Chemical Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923344180&doi=10.1002%2fjccs.201400229&partnerID=40&md5=8e0dbef96c54f4e61bd3e4e3d179c34a",2-s2.0-84923344180
"Zapata F., Fernández de la Ossa M.Á., García-Ruiz C.","56417459200;54779688800;35271820400;",2015,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910655005&doi=10.1016%2fj.trac.2014.08.011&partnerID=40&md5=f568be971a8a37f476bb02894e3dcc1e",2-s2.0-84910655005
"Calcerrada M., García-Ruiz C.","55602272500;35271820400;",2015,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922541764&doi=10.1016%2fj.aca.2014.10.057&partnerID=40&md5=9e6db2d0f325d703202a0fdab3760578",2-s2.0-84922541764
"Tsoulfanidis N., Landsberger S.","35567135600;57204083265;",2015,"Measurement and Detection of Radiation, 4th Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053742690&partnerID=40&md5=dc4c70acb1a60a6e168eb2826ddde21f",2-s2.0-85053742690
"Piga G., Brunetti A., Lasio B., Enzo S., Malgosa A.","56629702700;57208122438;57204077394;7005934714;6602449452;",2014,"Applied Physics A: Materials Science and Processing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897600450&doi=10.1007%2fs00339-014-8272-z&partnerID=40&md5=70c30537aca1cbaa5dbeae8db70d8222",2-s2.0-84897600450
