Authors,Author(s) ID,Year,Source title,Link,EID
"Shi S., Gong X., Mu Y., Finch K., Gamez G.","57206574847;57206882174;57204113396;57202680089;6602094248;",2018,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054503681&doi=10.1039%2fc8ja00235e&partnerID=40&md5=e1296b37027c9bdee15c032ffecb2657",2-s2.0-85054503681
"Głomb P., Romaszewski M., Cholewa M., Domino K.","16039493100;42962230500;55596351400;36008228300;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050857913&doi=10.1016%2fj.forsciint.2018.06.040&partnerID=40&md5=1f31fc47c9b3cf0644f764253a203779",2-s2.0-85050857913
"Khan M.J., Yousaf A., Khurshid K., Abbas A., Shafait F.","57193864194;57201199769;57119490500;57203088510;23390483600;",2018,"Proceedings - 13th IAPR International Workshop on Document Analysis Systems, DAS 2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044945026&doi=10.1109%2fDAS.2018.26&partnerID=40&md5=63b4ea8680188e7cfe6d6d8cb17a8a72",2-s2.0-85044945026
"Khan M.J., Khan H.S., Yousaf A., Khurshid K., Abbas A.","57193864194;57201198352;57201199769;57119490500;57203088510;",2018,"IEEE Access","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043766341&doi=10.1109%2fACCESS.2018.2812999&partnerID=40&md5=4c61f9cf67f9e67d5abbb49d06e3b60b",2-s2.0-85043766341
"Liu L., Li M., Zhao Z., Qu J.","36067395300;57201274719;57186041500;7201534904;",2018,"Zhongguo Jiguang/Chinese Journal of Lasers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046072460&doi=10.3788%2fCJL201845.0207017&partnerID=40&md5=1121d6f3ce40936064e5fe8210676de4",2-s2.0-85046072460
"Abdlaty R., Sahli S., Hayward J., Fang Q.","57194474329;24176397500;7103239988;7202644260;",2018,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049247661&doi=10.1117%2f12.2282532&partnerID=40&md5=10b875310ca16884cb124647ced49c90",2-s2.0-85049247661
"Liu L., Li M., Zhu M., Zhao Z., Qu J.","36067395300;57201274719;57188731520;57186041500;7201534904;",2017,"2017 Conference on Lasers and Electro-Optics Pacific Rim, CLEO-PR 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044131660&doi=10.1109%2fCLEOPR.2017.8118951&partnerID=40&md5=fa924e9ebcef6ec8a64faa2a79d0635c",2-s2.0-85044131660
"Vollmer M., Möllmann K.-P.","57196489728;7003531919;",2017,"Infrared thermal imaging: Fundamentals, research and applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042022708&doi=10.1002%2f9783527693306&partnerID=40&md5=82fb54b3de4171e2d05208be68b0922d",2-s2.0-85042022708
"Silva C.S., Pimentel M.F., Amigo J.M., Honorato R.S., Pasquini C.","55188739100;7006799228;13408911100;6701318298;35507950000;",2017,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029409418&doi=10.1016%2fj.trac.2017.07.026&partnerID=40&md5=d7732929a9b03caefd2fb353ee72d1f8",2-s2.0-85029409418
"Liu L., Li M., Zhu M., Zhao Z., Qu J.","36067395300;57201274719;57188731520;57186041500;57207417049;",2017,"Optics InfoBase Conference Papers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059522196&partnerID=40&md5=645e97ce55158cce6de5e36f47dcf57a",2-s2.0-85059522196
"Lin H., Liao C.-S., Wang P., Huang K.-C., Bouman C.A., Kong N., Cheng J.-X.","57193233677;56606594600;56434626700;57190760466;7006481072;7005055833;26643455400;",2017,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020317030&doi=10.1117%2f12.2256936&partnerID=40&md5=77ec89bacd3c4a5abd7bf19d980c7ae8",2-s2.0-85020317030
"Fei B., Lu G., Wang X., Zhang H., Little J.V., Magliocca K.R., Chen A.Y.","7005499116;56103555000;56002599400;15051309700;57196796085;8723051900;7403391708;",2017,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018915212&doi=10.1117%2f12.2249803&partnerID=40&md5=67bf496106b1cdd5286bf5ae4bee1fbf",2-s2.0-85018915212
"Kim S., Kim H.","51863721200;57188735177;",2016,"International Journal of Applied Earth Observation and Geoinformation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997605210&doi=10.1016%2fj.jag.2016.07.012&partnerID=40&md5=0db09f457e17dd4e96b33874c4fe762d",2-s2.0-84997605210
"Kim S.","51863721200;",2015,"Scientific World Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927154821&doi=10.1155%2f2015%2f834635&partnerID=40&md5=9b3332f1024165dba1ca63fd846133fd",2-s2.0-84927154821
